t_mean_x_acc,t_std_deviation_x_acc,t_rms_x_acc,t_skew_x_acc,t_50_q_x_acc,t_kurtosis_x_acc,f_mean_x_acc,f_max_x_acc,f_total_power_x_acc,t_mean_y_acc,t_std_deviation_y_acc,t_rms_y_acc,t_skew_y_acc,t_50_q_y_acc,t_kurtosis_y_acc,f_mean_y_acc,f_max_y_acc,f_total_power_y_acc,t_mean_z_acc,t_std_deviation_z_acc,t_rms_z_acc,t_skew_z_acc,t_50_q_z_acc,t_kurtosis_z_acc,f_mean_z_acc,f_max_z_acc,f_total_power_z_acc,t_mean_x_gyro,t_std_deviation_x_gyro,t_rms_x_gyro,t_skew_x_gyro,t_50_q_x_gyro,t_kurtosis_x_gyro,f_mean_x_gyro,f_max_x_gyro,f_total_power_x_gyro,t_mean_y_gyro,t_std_deviation_y_gyro,t_rms_y_gyro,t_skew_y_gyro,t_50_q_y_gyro,t_kurtosis_y_gyro,f_mean_y_gyro,f_max_y_gyro,f_total_power_y_gyro,t_mean_z_gyro,t_std_deviation_z_gyro,t_rms_z_gyro,t_skew_z_gyro,t_50_q_z_gyro,t_kurtosis_z_gyro,f_mean_z_gyro,f_max_z_gyro,f_total_power_z_gyro,label
-885.8255813953489,641.9111579451081,1093.9547044319693,-0.04922131734631356,-788.0,-0.7069132236781646,2635.920630180787,6128.515827473879,7327405324.000002,50.44186046511628,855.5124073781362,856.9981682974103,0.4849695173265784,-141.5,-0.49727005928982226,549.6961248141832,20127.587201507704,2726258476.0,89.93023255813954,730.7483228934391,736.2612023864458,-0.6986127738339202,109.0,1.0988547685965964,2455.341627759832,7734.0,2034711010.0,-60.104651162790695,292.771401778413,298.8773373655113,0.33811982573863125,-87.5,-1.1520384149098681,589.7521508832164,8834.87988005592,343708998.0,63.36046511627907,212.09738399484817,221.35909476958318,-0.34283213355767744,62.5,-0.4799351380178125,381.2877435843385,5449.0,196105381.99999997,-31.53488372093023,300.1650978918574,301.8170553227914,0.15388011097264898,-14.5,-1.2203257055521686,751.6395174299809,1998.5938037689718,340590662.0,CAPT
-865.7209302325581,726.6397599393498,1130.2557541403812,0.8045273691838472,-930.0,1.0529073207338442,2489.7905275300345,22452.233117582724,7496753342.000001,90.62790697674419,959.9673813076614,964.2358584380039,0.12694136755052124,-11.5,-0.6037414102900773,294.6006647374821,18884.841360167517,3469625564.0,-122.62790697674419,846.3080428586552,855.1461319428067,-0.17917089065880645,-39.0,-0.08827205670764249,2261.935209882787,16521.777095246875,2761512592.0,-1.255813953488372,335.544686867193,335.54703687186446,0.030929411597474893,-58.0,-1.4974542439420455,348.9169193169683,12643.885455937218,417141642.0,92.82558139534883,249.4406855840923,266.1526708226812,-0.4176549664448486,108.5,-0.6372391672657725,284.75682288644884,7983.0,293879786.00000006,-44.83720930232558,299.8555799848086,303.18928771651304,0.20486950455101371,-39.5,-1.1595255150135462,747.3190166720309,2175.6456387093613,347683591.99999994,CAPT
-862.5348837209302,727.475799927943,1128.356089679264,0.7946937153436712,-943.5,1.130035956689051,2793.0282461990064,6306.575430863596,7461917080.0,81.62790697674419,982.4806412260708,985.8657746272538,0.001554590342412203,-8.0,-0.5231903788176315,972.464964921007,11244.379196992662,3619163844.0000005,-86.87209302325581,794.5990036886915,799.3336832695732,-0.30657638480500504,-75.0,0.6627717022297359,2731.217039546082,9379.546474904433,2392689100.0000005,30.91860465116279,326.0970470158717,327.5595276984727,-0.2202864468444119,87.5,-1.396091783637833,676.6984800098329,13133.356647826795,400519678.0,103.27906976744185,215.54051317035348,239.00685988014538,-0.3388610699667426,82.5,-0.33973355121817805,527.8584521780067,8882.0,250710546.0,-37.47674418604651,315.1914415208705,317.4116430800715,0.11376217262313436,-18.0,-1.3587072395859283,749.377866159141,9152.232880371701,377768068.0,CAPT
-963.6860465116279,651.1548999729547,1163.0535241337777,0.589137296823687,-873.0,1.9489962491549768,2941.859085105838,5810.427876064593,8437180740.000001,163.0,860.1110663813296,875.4199258136794,-0.047815094238818114,54.0,0.1168718255014789,537.5724916487235,19752.318473933174,2932252864.000001,-100.32558139534883,732.4793741339333,739.3181019114529,-0.47256033597578323,-8.5,0.7903106947242557,2463.247906514244,7198.776101335715,2058702928.0000005,-18.77906976744186,333.95799071428934,334.48556474570887,0.14587045801488044,-90.5,-1.5294591762559275,655.0988946342535,8753.215445104159,415551630.00000006,60.58139534883721,196.82570882348412,205.93801280064608,-0.04255073044738846,40.5,-0.22998702523934123,352.6420317525355,5210.0,170431488.00000003,-53.30232558139535,314.3876317825615,318.87414591062816,0.2968305311069406,-86.0,-1.2224876921866874,757.402648840986,3763.315638951599,386691196.0,CAPT
-1017.9069767441861,665.2671893360884,1216.0242787508923,0.6984616208827138,-1026.0,0.6655332498700113,2986.210480357104,20961.93151848709,9300467393.999998,-11.686046511627907,791.9350493338702,792.0212661579938,0.3699672673761499,-97.5,0.3442713781384281,325.7543615134225,27321.4986575633,2323182475.9999995,-120.95348837209302,896.4924013864509,904.6150408284307,-0.21830165569880539,-121.0,-0.12326137022801431,2708.9294446151657,9245.860161486838,3084232793.9999995,-11.023255813953488,316.86193812330964,317.0536232248419,-0.01270563775821471,22.0,-1.3771897474717196,616.4107664729115,7011.136360215288,372242574.00000006,58.2906976744186,220.4390896348652,228.01578382738901,-0.3434914868201625,72.5,-0.38889510977747577,328.00634403653794,5013.0,205098646.0,-48.04651162790697,297.3600865827195,301.21668010270116,0.3260120169777466,-86.0,-1.0628135277677486,573.8044370452609,6922.122357733104,344063324.0,CAPT
-882.3023255813954,568.8678284748238,1049.7942655587333,-0.028888349677438335,-821.5,-0.5075790526907773,2292.865704812735,17744.65019428507,6956515706.0,-258.75581395348837,910.4748433499822,946.529984537155,0.6005488721222055,-340.0,0.4129259472440814,1396.2473984048247,28649.900998018573,3562490670.0000005,371.48837209302326,658.7368063933804,756.2656879018606,-0.11285336048821959,419.0,0.7005582561545465,1335.9373278481678,31948.0,2625983800.0000005,-110.46511627906976,126.61612903561388,168.03031287988375,-0.6222165245567964,-102.5,0.09656502344673168,249.66637875216404,3505.905061581103,149535470.0,-12.209302325581396,236.43363375222378,236.7486646901269,0.013728025858280065,5.5,-0.4526763248066863,350.5650674179631,6496.415321709767,207834550.00000003,72.84883720930233,302.6000706067434,311.24549123473815,-0.388735685084279,104.0,-1.1067696171636907,622.1287683778681,7191.843738715618,377865562.00000006,CAPT
-1022.8604651162791,469.0602966840885,1125.282672497562,-0.36651175792178414,-936.0,-0.4455585315266273,3012.105642195665,12086.769141082159,8551644988.0,-213.63953488372093,894.3454266433766,919.5083430960568,0.6581514401623267,-307.0,0.7110369563275714,1518.0537639784034,23620.036875008962,3296458752.0,446.83720930232556,714.205068923438,842.468024374233,-0.4616387306289292,527.0,0.43615219596282406,1592.3411187978759,38428.0,3363084664.0000005,-88.06976744186046,137.89082222336006,163.61590017690114,-0.20502965132792425,-76.0,-0.2946777352571357,211.60593266602666,5154.424960317675,127680722.00000001,-15.232558139534884,252.4568889938095,252.91601694615343,0.08032327891361878,-6.0,-0.7581174442990233,330.5652344963992,6818.278862518517,237408522.0,62.33720930232558,288.34590864805494,295.0072722793023,-0.45355026118440955,90.0,-0.9135959129602158,622.2057831751653,8092.330012370629,336225490.00000006,CAPT
-1024.2674418604652,540.4339002763192,1158.0986974447626,-0.3445310091906449,-893.0,-0.8489739630965087,2993.7783466888336,10125.687620161065,8839594154.000004,-72.4186046511628,917.0838827642541,919.9387492249587,0.2088799276198154,-150.0,0.22158098340503862,1425.0021494275288,24560.541721767182,3149027804.0,392.54651162790697,793.8071591867911,885.5634193932368,-0.7067730636079912,488.5,0.9918862721683435,1379.8488201867165,33759.0,3469897184.0000005,-93.31395348837209,138.57457581069522,167.06408045041934,-0.7006956522825463,-58.0,-0.2539988980224317,200.42290085245418,3654.190681591866,135417510.0,-6.430232558139535,241.26452435842984,241.35019909801434,-0.015127942641255878,4.0,-0.3670675643592016,339.9058579326126,5960.384516713204,215561368.00000003,57.52325581395349,295.53757588755565,301.0836822561632,-0.3488007544213089,64.5,-1.0680031947362443,616.1751488419476,9235.707130122684,347480534.0000001,CAPT
-872.0348837209302,522.2807862762697,1016.4753111313304,-0.4216813992979177,-851.0,-0.5532965393400708,2634.0212228449755,15290.675389413533,6633133088.000001,-184.13953488372093,905.6291551051829,924.1599076370501,0.6054667531851492,-299.5,0.4594085558176144,1301.044104636273,22974.000610606185,3283862146.0,465.2093023255814,726.6254451833389,862.7886372444525,-0.5799197275051106,571.0,0.8842700007714717,1184.1710075467781,40008.0,3553184684.0,-95.9186046511628,119.97143217277973,153.60183350407624,-1.1077939748803765,-71.5,1.2356415817948703,166.74211131780228,3809.0288649749477,121294534.0,2.802325581395349,223.9598603865414,223.9773919238798,-0.0834236851292832,7.0,0.08932449616192661,131.94450909272697,7415.096331651031,185543276.0,52.36046511627907,312.50368975647564,316.8598655850953,-0.3016259474987442,56.5,-1.2346480757981562,669.8343146611113,4503.0,381454530.0000001,CAPT
-885.0116279069767,494.8020862081673,1013.9401787317197,-0.1883071252741831,-876.0,0.07804281349367193,2844.953345338585,7874.707081006372,6698441750.000001,54.94186046511628,1076.5691992648874,1077.9702448756225,0.02701690828759496,-28.5,-0.36158278158922696,1331.1611086259434,35174.197173524364,4308327178.0,747.9883720930233,686.5184239162264,1015.2803313187894,-0.04769664836198671,721.0,-0.030453332702510938,1077.2111866445323,64327.0,5880927055.999999,0.43023255813953487,150.93503459232974,150.93564776898086,0.09695034247292407,-15.0,-0.2383333520020523,99.93091863737618,3093.9592713681805,84269614.0,83.70930232558139,221.19121824734768,236.50116770447752,-0.19902435871328605,97.0,-0.7748458823509181,152.6128528386945,7199.0,232794064.0,-21.61627906976744,317.79546474015405,318.5297802878603,0.13902528295912653,-52.5,-1.2823503570257597,643.4086583768947,9159.57622723525,376937476.0000001,CAPT
-912.3720930232558,556.23742309297,1068.5611386236842,-0.2868192459722678,-904.0,-0.8178846453619975,2713.956209877075,9111.358210645725,7300959208.0,-229.09302325581396,922.2140273694098,950.2432980986476,0.6854128774613862,-359.0,0.44314591610609444,1129.4297024609293,29624.421612647813,3533239660.0,385.33720930232556,647.1329184926873,753.1704847308924,-0.9158169218972063,455.5,2.0063793592797063,868.713815190628,33139.0,2646845572.0000005,-79.13953488372093,148.3599615948819,168.14798299725902,-0.7558823930253058,-49.0,-0.21009349642758401,91.29139514458164,5618.861846825164,127719716.00000001,35.604651162790695,243.77364066966598,246.36005981036666,-0.2684713132379484,51.0,-0.341578168326949,81.92502744663179,3062.0,229132549.99999997,56.22093023255814,311.8782708702149,316.90511014688497,-0.3842263627631924,114.5,-1.2233589356854382,687.3158757917355,4835.0,383086199.99999994,CAPT
-735.3720930232558,614.6552644409072,958.4222500037891,-0.4293593268474163,-583.0,-0.7363602020760496,2417.7558521051947,9583.001500656294,5396697652.0,-294.6744186046512,869.2355160535309,917.8253621189803,0.8747339904813921,-559.5,0.3081885648793654,1338.1076005180696,30445.715836967513,3436625135.999999,323.6860465116279,665.2010233254358,739.7736533153468,-0.5523381380722542,411.0,0.5286983067820525,837.9147971378821,27837.0,2411323250.0000005,-52.01162790697674,120.31726414292459,131.07804350222844,-1.243094755964451,-53.5,2.5992187981526413,137.05057745619226,2654.1176005303687,73548200.0,-0.3372093023255814,235.18051505594477,235.18075680653175,0.1003738238869239,-3.0,-0.07629182108413479,87.87369652926324,8803.634394813866,204542698.0,81.88372093023256,318.7291413550781,329.07933587863823,-0.49318744719883667,131.5,-1.1442026299819268,933.3188792399454,7042.0,425301258.0,CAPT
-924.4302325581396,560.9085142976293,1081.2907177438776,0.22885664041181197,-916.0,-0.41446702980601646,2326.025617568596,22451.45785333529,7485599362.000001,-225.22093023255815,904.2878786475588,931.9125682614871,0.6176513926661534,-229.0,0.6769373262373102,1374.965241342818,22573.88896444768,3400487871.9999995,395.0581395348837,738.1248138396655,837.197213575514,-0.6118669886035276,459.5,1.7428489614241691,1224.651968044528,33975.0,3169085400.0000005,-113.01162790697674,143.8655294449167,182.94512457196328,-0.8711381862653998,-54.0,-0.3723200752577096,396.44024844207945,5892.8344103859745,171012853.99999994,12.081395348837209,224.07189539304065,224.39735831467502,-0.10012643207863466,5.0,0.18689213731600285,256.094548204808,5988.401110674056,186778058.0,50.55813953488372,305.7106324710362,309.8630605268556,-0.20932279010506852,28.5,-1.2181102854505674,611.4335771750864,11382.011974613499,364577003.99999994,CAPT
-976.3604651162791,518.8559398753855,1105.6632598517717,-0.09254450405206258,-947.5,-0.4733995327235112,2867.394628764713,15345.458041136324,8046321966.000001,-162.72093023255815,895.7566978007748,910.4164776577243,0.6159734060673168,-255.5,0.5746495641619247,1389.8799552017354,25432.108463130066,3163676482.0,406.4767441860465,731.181963270878,836.5706228267546,-0.298311137513202,472.0,0.560860701099652,1300.0340610295473,34957.0,3199219742.000001,-88.96511627906976,133.18403491116732,160.16484966985558,-0.9973541611317298,-46.5,0.053765613011377944,96.20890010347708,4186.679438435053,124137978.00000001,-8.325581395348838,248.55449273191604,248.6938904814324,-0.0015361503380824735,11.0,-0.6493315578313661,446.8931059983546,6471.070131321811,228980578.0,56.2093023255814,295.93663354890253,301.22745018372086,-0.3259702769690902,73.0,-1.0341144655032335,630.0439071871061,8749.87939421195,347285954.00000006,CAPT
-943.3604651162791,481.59705034614694,1059.1811393933106,-0.3143466019381687,-888.5,-0.7040231715896366,2485.0301143159368,15178.250288961275,7439699874.000001,-177.75581395348837,889.9181558402464,907.4973572900211,0.6470570604658086,-288.0,0.7166586935124895,1302.6578146352965,24467.517864493624,3163119459.999999,414.6744186046512,683.1496897810302,799.1547860665187,-0.31918505643455364,475.5,0.8589324541313448,1251.9479404286544,35662.0,2997614674.0000005,-94.24418604651163,135.40558678028844,164.97466331192715,-0.5334802067745024,-75.0,-0.20211516581586775,159.11307136040747,3435.674109681214,133492669.99999999,-5.4186046511627906,245.72013126661176,245.7798693669734,0.012794900998426494,-8.0,-0.5155902757590392,424.88087419131546,6958.466689327932,223503616.0,62.383720930232556,289.2565517983088,295.90721754521104,-0.3866293027695038,62.5,-0.9104398915384664,625.882577712424,8601.707567425285,338222996.00000006,CAPT
-897.4883720930233,524.1951470496203,1039.358422409016,-0.27561689623429597,-901.0,-0.5787927987454244,2392.3640239672895,19461.933072133208,6973715706.000001,-230.90697674418604,893.9999561405089,923.3384826207408,0.6819565659067012,-305.5,0.6807745609110292,1583.5749651575384,22584.797132920994,3350183980.0000005,368.2325581395349,685.0776339374705,777.7702626067346,-0.8199442299090475,469.0,1.4448063887370708,1372.349205516127,31668.0,2738507410.0,-112.81395348837209,154.49915418056327,191.3033631282682,-0.44730438116705895,-100.5,-0.47851433357622986,97.52838881791429,6438.007163203116,182400024.00000006,-7.744186046511628,255.16525361468095,255.2827433842081,-0.008245888251005189,22.0,-0.7442234393164853,423.2948404635473,6612.021519523401,241245619.99999994,33.872093023255815,302.52329514422786,304.4136376555717,-0.27097839169445676,52.5,-1.1811806180903954,669.9412441983843,8329.767027100199,346933742.0,CAPT
-940.8953488372093,491.09900553165517,1061.349278370544,-0.24376300706908433,-904.0,-0.46688595236597275,2622.1155422445368,14859.545316647158,7439768480.000001,-145.67441860465115,860.4784018458957,872.7222446340357,0.5363482252204658,-189.0,0.7745822563952274,1236.1587817965803,22928.15121524561,2896615975.9999995,451.0813953488372,711.631636732132,842.5520824423301,-0.02972025741554588,491.0,0.40509149268682165,1309.5682095870802,38793.0,3378017543.9999995,-97.80232558139535,126.14801381686715,159.62022515668173,-0.553733021202038,-68.5,-0.3677985148365406,119.65842333009886,4803.032687130039,129593583.99999999,-20.3953488372093,260.4312737565512,261.22867109996014,-0.0271730047682609,4.5,-0.7574620643449221,597.0915893400808,7859.181019595068,253909376.0,57.372093023255815,285.1757127249398,290.88957386961556,-0.4224884130814531,91.0,-0.9141065943991546,625.8842841449313,8929.58451045262,325115155.99999994,CAPT
-1028.2209302325582,502.2651111589444,1144.3375914719459,-0.2527333392734067,-1036.5,-0.7160331781193623,2826.6214223738357,13121.666118610194,8752501267.999998,-200.45348837209303,877.3959576162405,900.0029263518317,0.7360053580041552,-255.0,0.9004128447152802,1239.9846975178104,23418.274125610686,3143994483.9999995,408.4767441860465,659.0710468591413,775.3888671813887,-0.45075176876773915,486.5,1.0319250524324532,1310.1989813247233,35129.0,2840709358.0,-101.74418604651163,144.49601153637036,176.7228812128923,-0.3874084038358193,-61.0,-0.7080494568712989,152.39509607813898,4158.223915491314,153776290.0,-25.976744186046513,259.5612566828783,260.8578869984619,0.047622458101194594,-2.5,-0.7697824673925884,483.69676268715585,8059.732763978595,254134149.99999994,45.06976744186046,270.7416940553226,274.46739120924605,-0.45682114914619576,93.0,-0.6861959397019786,631.8958381682669,7704.660289737691,286157691.99999994,CAPT
-1017.3837209302326,524.6905437605448,1144.713851722596,-0.29200415627740206,-974.5,-0.8881235756225956,2959.759578798246,10921.457632202379,8673749465.999998,-204.12790697674419,887.6059490838868,910.7757809998101,0.6972928893594249,-303.5,0.9246419979374352,1474.5589941742478,23057.67170807108,3222533528.0000005,395.3837209302326,681.1671783426377,787.6020642608213,-0.8447011727505653,503.0,0.8075685849158316,1521.9895717668735,34003.0,2872166926.0,-103.4186046511628,154.87545372167554,186.23053979809106,-0.22217180722223892,-81.0,-0.6399987964427716,273.8849334139233,5025.081939665469,167805127.99999997,-13.69767441860465,250.05957754137924,250.4344596988425,0.000866129521254952,-7.0,-0.6297635618854529,309.3327310346447,7023.280665174366,232623738.00000003,51.06976744186046,280.2748978919055,284.88969713712663,-0.47594561934753116,89.0,-0.7546980389166449,632.9368849261703,5171.979190105708,309803231.99999994,CAPT
-1020.9883720930233,526.275802973141,1148.6441906631428,-0.22926553560383414,-955.0,-0.8327384971587848,2968.557502549524,14121.729894523163,8733995222.000002,-173.65116279069767,865.3816172238005,882.6324658471622,0.7112259309637053,-276.5,1.2018679977540447,1236.682893327258,23991.983083627743,2992402518.0,463.8837209302326,701.2640483790292,840.8087607137685,-0.29056725057743904,524.5,0.18890357218579812,1438.1443074047738,39894.0,3410186248.0000005,-95.79069767441861,122.66309657881604,155.63448532782127,-0.3418764924232168,-86.0,-0.7115727378487877,270.7005826285827,2906.916797335833,123506974.00000001,4.8023255813953485,250.0930440701342,250.13914732255688,-0.1578340517767288,33.5,-0.586796931710416,395.4756173622526,7420.751424583029,231484020.0,61.74418604651163,283.69993917774065,290.34117861577954,-0.4470396602146694,90.0,-0.8061378225725817,627.663099901532,7717.494719182585,325883253.99999994,CAPT
-931.0697674418604,524.410428441393,1068.5959055238447,-0.31376488239043,-871.0,-0.4942488204097053,2894.848724934726,7843.278628493333,7430695079.999999,94.32558139534883,1093.4981358312975,1097.5588769501585,0.005574669570298534,25.5,-0.4945374970357097,1350.580269460478,31945.018083246927,4490400860.0,768.7674418604652,653.6031025661931,1009.0591634531829,0.36846717529711814,655.5,-0.3780765928324272,1375.2449192939166,66114.0,5951478538.0,-23.151162790697676,199.91896715639683,201.25498693806784,0.06804504311738102,-31.0,-0.3477008430257622,38.65791957817059,6780.631905666396,151771086.00000003,72.25581395348837,263.0832915259945,272.82544040142693,-0.2881789065765859,53.0,-0.802031761570094,487.0752005556259,6214.0,294634240.0,-18.127906976744185,312.95514934295363,313.47973859825123,0.17509239898953052,-82.5,-1.2809880963708817,603.4501897041777,8358.33478210724,364630304.0000001,CAPT
-896.5116279069767,532.3279227193068,1042.6438108381356,-0.2052840088630156,-882.0,-0.40897709688649764,2861.049524710838,6081.469216803083,6994109468.000001,61.348837209302324,1069.514460228651,1071.272542570338,-0.0904730407710629,5.0,-0.4600788534093825,1364.215047215334,34840.17319964351,4258146872.0000005,739.0581395348837,669.8059482026877,997.4201430994189,0.253307075515112,690.0,-0.24913382808286189,1073.746759577994,63559.0,5699144471.999999,-11.779069767441861,184.70337005794607,185.07858167640262,0.03775616330734037,-1.0,-0.44931760661229037,104.9293843302053,3828.001423844462,127235557.99999999,75.53488372093024,227.58784134331972,239.79521301737137,-0.1434184809038317,56.0,-0.48792656431114034,163.3836110446713,6496.0,233743346.00000003,-8.604651162790697,317.6925630692816,317.80906949167263,0.07085034041604556,-46.0,-1.3576368822298552,642.4728649107155,10345.05024705402,373931583.9999999,CAPT
-780.6125,798.6674447752017,1116.7925333292662,-0.0934245243969936,-660.0,-1.060023937250876,2869.0901923724077,5482.703020361206,5943335445.0,-142.6125,1162.2372121661524,1170.9541675488413,-0.005260541590509151,4.5,-0.6492345679946605,1570.6946807113286,13783.161930684293,4460658445.0,466.6625,788.6416160676216,916.3675504403242,-0.29689075759217154,587.0,-0.11684134162851656,2378.882368085131,37333.0,3384117065.0,-49.65,183.02828333347827,189.64301990845854,0.4883804753175937,-73.5,0.12961283118346678,258.1807127544611,1783.3697565626214,122975224.0,65.3875,293.1178301361928,300.322472519124,-0.49142991027911576,115.5,-1.015594295952079,769.2417127854236,6500.177320292115,302520945.0,-38.05,313.22495510415513,315.5276136885645,0.1647656002740134,-75.0,-1.2752019655035842,663.8784114816953,13076.907918187471,323234455.99999994,CAPT
-746.0506329113924,770.8559913898475,1072.7583634393693,-0.05939667793794894,-772.0,-1.0470878536618495,2835.479846095832,7871.288395394909,5327948107.0,-412.1898734177215,820.9370236866392,918.6066016568763,0.19409809147835136,-473.0,-0.4163367263792934,1838.5742429952122,13851.875375892498,3163371239.9999995,32.860759493670884,838.9833470108024,839.62663492528,-0.052483189353443135,91.0,0.3815269307755207,514.2255922198055,36644.65775047955,2203237498.9999995,-21.974683544303797,171.85134691071363,173.25060505492826,0.03961961384503442,-39.0,-0.5600659550191835,152.21682017614526,6468.286350018227,95171065.0,-25.72151898734177,345.9094758550281,346.86447212898076,0.046536622062797336,-15.0,-1.6869612333591182,733.7083619725041,6538.599392306988,377507350.9999999,-22.518987341772153,292.6349460758187,293.5001132124078,-0.1429642490384607,12.0,-1.3469109748515347,900.7049733398551,6162.07535579717,270389519.0,CAPT
-893.8607594936709,790.858702260521,1193.5009611658456,0.12913609210061922,-835.0,-1.2196932618958387,2858.399345197974,7402.903005623041,6938218312.999999,-393.8101265822785,803.3134085165736,894.6501260835242,0.4186536794315681,-427.0,0.42064073295583926,2119.7409383321783,21148.418898233547,2981591766.0,48.25316455696203,841.1948624826477,842.5776905170003,-0.07497774057118003,38.0,0.5244780786079195,773.5000288032481,29659.649218920837,2222624594.0,-79.0126582278481,189.73869397586776,205.53289797961477,-0.029649032871819424,-98.0,-0.8737537073418786,143.59562896308256,5639.089365220304,151302973.0,-10.39240506329114,333.8065997224535,333.9683339798338,-0.07918793011180301,81.0,-1.5821416269395236,691.273638922256,9498.078907080835,348381513.9999999,-14.164556962025317,281.0516611090308,281.40837031985376,-0.3783344805117714,23.0,-1.27082839188511,948.3698486863459,8042.6931390465425,247740569.0,CAPT
-867.2025316455696,783.4347190295645,1168.6788223773963,0.18589992965277435,-889.0,-0.9751324117897755,2837.7854820675325,7087.726072958449,6608752238.0,-406.44303797468353,868.8971876492033,959.2592276453664,0.3908983658384971,-433.0,0.47090677633187994,2508.9636664937343,6265.5461558536035,3386910219.0,31.89873417721519,860.885187583646,861.4759633576772,-0.12628694882787336,11.0,0.01577018902026639,796.1881318271728,21046.143846769926,2319025677.0000005,-52.49367088607595,173.0532129632511,180.83970802896138,-0.45636951844549994,-22.0,-0.486170734962144,152.13595037817635,5469.328009042735,110648515.99999999,37.91139240506329,313.11138430938144,315.3981811270126,-0.25472036325479863,118.0,-1.4445316210201289,349.5181306626333,4076.313087793129,314899910.0,-18.962025316455698,273.5538011109098,274.21021225754725,-0.3309415279495897,18.0,-1.2850393746201334,864.3580828590142,9289.197610040459,235756268.00000006,CAPT
-905.6835443037975,754.5018231400206,1178.785681769296,0.1013086061366892,-860.0,-1.0680696278743929,2861.637683130508,3969.3451103790694,6895675800.999999,-403.1012658227848,833.2106059069736,925.5973986047052,0.7245549756613333,-467.0,0.6140865126974719,1950.7511473310694,22443.017271400753,3180479676.0,-30.772151898734176,872.1972101547325,872.739880339026,-0.16546429176206837,31.0,0.28202220355831864,451.10405099891585,25953.07553062056,2379761402.0,-54.063291139240505,165.6198439290789,174.22046995660048,-0.2240214520793157,-45.0,-0.5886944110787371,163.20204514410162,5342.534884277752,103836546.0,29.860759493670887,305.21636791789655,306.67359880258954,-0.330987983056884,114.0,-1.294908994402365,475.2043803288517,2655.2600989279354,296261397.0,-21.39240506329114,261.7012219355693,262.5741125034264,-0.46199845414965957,35.0,-1.1102775897358894,888.2895217966504,7445.002115960392,216571436.00000003,CAPT
-865.746835443038,750.5457165400173,1145.7907556339433,-0.019582088146853378,-803.0,-1.095091780369242,2905.784710992807,3237.916089888605,6435575778.000001,-435.40506329113924,814.3209723753358,923.4155160001771,0.8238077587018204,-525.0,0.9008966693136227,1847.035614147898,23609.190416888483,3252415344.0,-60.55696202531646,854.1540155021023,856.2979784211226,-0.1835147302457902,-27.0,0.14445684119398816,449.8302788335045,25120.77359739995,2299538182.0,-58.822784810126585,166.22424684848508,176.32532504766453,0.32701169017203424,-80.0,-0.1446075815387391,224.3901969656175,4652.011896384582,107815585.0,11.759493670886076,323.7591781677315,323.9726703585358,-0.19028891796935907,80.0,-1.4844250117399143,611.3976411107196,2437.66505158951,327953868.0,-22.481012658227847,268.12045567879545,269.06128425238796,-0.29849858972162546,24.0,-0.9863759941901118,862.2095601831519,8058.839409092581,227482485.99999997,CAPT
-901.5696202531645,792.4152741284129,1200.3123538627115,0.17227422781582916,-874.0,-1.0541501822533192,2832.081921055615,3977.1252403418453,7032288672.999999,-397.4810126582278,881.0995843192654,966.6062450198593,0.45289492602289677,-392.0,0.31958993001912495,2459.201929651001,23701.56788891648,3408580779.0,-66.32911392405063,866.8667969087056,869.4007102232599,-0.21920976599275854,23.0,0.04049907609154291,387.40964365960116,22317.48152660468,2372382425.0,-55.54430379746835,174.71363894129803,183.33037205126624,-0.016001430297117293,-78.0,-0.923420169457069,387.4297631040567,3663.354055100018,114507356.00000004,27.367088607594937,306.21255863980986,307.43306362132705,-0.27413357549160816,110.0,-1.3979562022520036,421.1245451931532,3063.8008191425392,297271456.00000006,-4.506329113924051,288.6775992159008,288.71276953252215,-0.2546585151023344,27.0,-1.288676447362786,1030.1138609191623,8712.470690297878,260172842.99999994,CAPT
-939.2025316455696,751.9844527706545,1203.1550243664478,0.1876328942154981,-984.0,-0.9110431431776269,2966.2129722329664,6512.713272686074,7269777075.000001,-484.0886075949367,848.9501362982669,977.2707475024772,0.648944102911972,-486.0,0.7998116673797728,2542.7323834411227,21275.283362690672,3711522369.0000005,23.0126582278481,870.1469320661155,870.4511852038487,-0.18483456546051216,32.0,0.13274178819938998,825.6074641976375,21824.22733678592,2366009434.0000005,-46.22784810126582,176.57414617633287,182.52518466769095,0.16781068849821154,-56.0,-0.5670417751068486,283.6378068376914,4833.732121296031,110629392.0,23.78481012658228,302.9032377094001,303.8356276140027,-0.26848705662685635,39.0,-1.2776423540876614,282.75512841327503,3874.2048293953894,289837675.0,-19.68354430379747,265.0412695021978,265.7711731089288,-0.4945846285167086,60.0,-1.1578966557957582,865.854954789905,8649.889402873972,221623397.00000003,CAPT
